    0.000000    0.099977    0.940423    0.008675    0.000000    0.000000    0.000000
    0.246492   -0.161800    0.914885    0.013384    0.000009   -0.000004   -0.000001
    0.492985   -0.411267    0.820610    0.017085    0.000002   -0.000004   -0.000001
    0.739477   -0.628625    0.662469    0.019453   -0.000000   -0.000004    0.000000
    0.985970   -0.796290    0.451977    0.020284    0.000678    0.000386    0.001167
    1.232462   -0.901364    0.206070    0.019808   -0.000003   -0.000003    0.000005
    1.478955   -0.937777   -0.055670    0.017822   -0.000003   -0.000004    0.000006
    1.725447   -0.905979   -0.313535    0.014540   -0.000004   -0.000005    0.000005
    1.971940   -0.812060   -0.550104    0.010260   -0.000005   -0.000005    0.000003
    2.218432   -0.666042   -0.751608    0.005320   -0.000006   -0.000006    0.000001
    2.464925   -0.480131   -0.908350    0.000059   -0.000007   -0.000007   -0.000001
